    38.625  -108.500  2543.000
    38.500  -108.500  2680.000
    38.375  -108.500  2120.000
    38.250  -108.500  1761.000
    38.125  -108.500  1970.000
    38.000  -108.500  2116.000
    37.875  -108.500  2139.000
    37.750  -108.500  2487.000
    37.625  -108.500  2351.000
    37.500  -108.500  2249.000
    37.375  -108.500  1890.000
    37.250  -108.500  2302.000
    37.125  -108.500  1914.000
    40.875  -108.375  2071.000
    40.750  -108.375  1889.000
    40.625  -108.375  1800.000
    40.500  -108.375  2191.000
    40.375  -108.375  2025.000
    40.250  -108.375  1921.000
    40.125  -108.375  1886.000
    40.000  -108.375  1951.000
    39.875  -108.375  2016.000
    39.750  -108.375  2225.000
    39.625  -108.375  2436.000
    39.500  -108.375  1811.000
    39.375  -108.375  1801.000
    39.250  -108.375  1910.000
    39.125  -108.375  1647.000
    39.000  -108.375  1510.000
    38.875  -108.375  1573.000
    38.750  -108.375  1893.000
    38.625  -108.375  2202.000
    38.500  -108.375  2507.000
    38.375  -108.375  2291.000
    38.250  -108.375  1994.000
    38.125  -108.375  2101.000
    38.000  -108.375  2501.000
    37.875  -108.375  2461.000
    37.750  -108.375  2688.000
    37.625  -108.375  2607.000
    37.500  -108.375  2386.000
    37.375  -108.375  2137.000
    37.250  -108.375  2238.000
    37.125  -108.375  2033.000
    40.875  -108.250  2214.000
    40.750  -108.250  1980.000
    40.625  -108.250  1936.000
    40.500  -108.250  1830.000
    40.375  -108.250  2073.000
    40.250  -108.250  1868.000
    40.125  -108.250  1862.000
    40.000  -108.250  1858.000
    39.875  -108.250  2060.000
    39.750  -108.250  2209.000
    39.625  -108.250  2508.000
    39.500  -108.250  2186.000
    39.375  -108.250  1605.000
    39.250  -108.250  1589.000
    39.125  -108.250  2095.000
    39.000  -108.250  2220.000
    38.875  -108.250  1953.000
    38.750  -108.250  1574.000
    38.625  -108.250  1891.000
    38.500  -108.250  2210.000
    38.375  -108.250  2849.000
    38.250  -108.250  2257.000
    38.125  -108.250  2189.000
    38.000  -108.250  2553.000
    37.875  -108.250  3312.000
    37.750  -108.250  2704.000
    37.625  -108.250  2836.000
    37.500  -108.250  2702.000
    37.375  -108.250  2298.000
    37.250  -108.250  2283.000
    37.125  -108.250  2044.000
    40.875  -108.125  1827.000
    40.750  -108.125  1888.000
    40.625  -108.125  1897.000
    40.500  -108.125  1870.000
    40.375  -108.125  1973.000
    40.250  -108.125  2093.000
    40.125  -108.125  1922.000
    40.000  -108.125  2010.000
    39.875  -108.125  2307.000
    39.750  -108.125  2270.000
    39.625  -108.125  2411.000
    39.500  -108.125  1772.000
    39.375  -108.125  1559.000
    39.250  -108.125  1860.000
    39.125  -108.125  2079.000
    39.000  -108.125  3053.000
    38.875  -108.125  2474.000
    38.750  -108.125  1506.000
    38.625  -108.125  1670.000
    38.500  -108.125  2038.000
    38.375  -108.125  2578.000
    38.250  -108.125  2567.000
    38.125  -108.125  2412.000
    38.000  -108.125  2631.000
    37.875  -108.125  3226.000
    37.750  -108.125  2858.000
    37.625  -108.125  3029.000
    37.500  -108.125  3299.000
    37.375  -108.125  3170.000
    37.250  -108.125  2290.000
    37.125  -108.125  2083.000
    40.875  -108.000  2015.000
    40.750  -108.000  2031.000
    40.625  -108.000  1966.000
    40.500  -108.000  1869.000
    40.375  -108.000  1984.000
    40.250  -108.000  2398.000
    40.125  -108.000  2036.000
    40.000  -108.000  1932.000
    39.875  -108.000  2425.000
    39.750  -108.000  2285.000
    39.625  -108.000  2495.000
    39.500  -108.000  1825.000
    39.375  -108.000  2482.000
    39.250  -108.000  1858.000
    39.125  -108.000  2478.000
    39.000  -108.000  2940.000
    38.875  -108.000  1727.000
    38.750  -108.000  1561.000
    38.625  -108.000  1626.000
    38.500  -108.000  1799.000
    38.375  -108.000  2222.000
    38.250  -108.000  2781.000
    38.125  -108.000  2739.000
    38.000  -108.000  2576.000
    37.875  -108.000  3462.000
    37.750  -108.000  3047.000
    37.625  -108.000  3148.000
    37.500  -108.000  2900.000
    37.375  -108.000  2772.000
    37.250  -108.000  2310.000
    37.125  -108.000  2171.000
    40.875  -107.875  2034.000
    40.750  -107.875  2154.000
    40.625  -107.875  2013.000
    40.500  -107.875  1967.000
    40.375  -107.875  1924.000
    40.250  -107.875  2289.000
    40.125  -107.875  2293.000
    40.000  -107.875  2038.000
    39.875  -107.875  2658.000
    39.750  -107.875  2502.000
    39.625  -107.875  2094.000
    39.500  -107.875  1613.000
    39.375  -107.875  3224.000
    39.250  -107.875  2221.000
    39.125  -107.875  3108.000
    39.000  -107.875  2688.000
    38.875  -107.875  1924.000
    38.750  -107.875  1755.000
    38.625  -107.875  1863.000
    38.500  -107.875  1764.000
    38.375  -107.875  1957.000
    38.250  -107.875  2422.000
    38.125  -107.875  2518.000
    38.000  -107.875  3540.000
    37.875  -107.875  3033.000
    37.750  -107.875  3652.000
    37.625  -107.875  2986.000
    37.500  -107.875  2581.000
    37.375  -107.875  2404.000
    37.250  -107.875  2039.000
    37.125  -107.875  1923.000
    40.875  -107.750  2112.000
    40.750  -107.750  2186.000
    40.625  -107.750  2075.000
    40.500  -107.750  1970.000
    40.375  -107.750  1984.000
    40.250  -107.750  2079.000
    40.125  -107.750  2269.000
    40.000  -107.750  2148.000
    39.875  -107.750  2426.000
    39.750  -107.750  2716.000
    39.625  -107.750  1964.000
    39.500  -107.750  1823.000
    39.375  -107.750  2460.000
    39.250  -107.750  2343.000
    39.125  -107.750  3163.000
    39.000  -107.750  2954.000
    38.875  -107.750  2263.000
    38.750  -107.750  1755.000
    38.625  -107.750  2401.000
    38.500  -107.750  2099.000
    38.375  -107.750  2183.000
    38.250  -107.750  2136.000
    38.125  -107.750  2271.000
    38.000  -107.750  3733.000
    37.875  -107.750  3707.000
    37.750  -107.750  3326.000
    37.625  -107.750  2966.000
    37.500  -107.750  2882.000
    37.375  -107.750  2771.000
    37.250  -107.750  2127.000
    37.125  -107.750  2020.000
    40.875  -107.625  2040.000
    40.750  -107.625  2159.000
    40.625  -107.625  2096.000
    40.500  -107.625  1939.000
    40.375  -107.625  2016.000
    40.250  -107.625  2124.000
    40.125  -107.625  2697.000
    40.000  -107.625  2308.000
    39.875  -107.625  2638.000
    39.750  -107.625  2621.000
    39.625  -107.625  1907.000
    39.500  -107.625  1824.000
    39.375  -107.625  2078.000
    39.250  -107.625  2558.000
    39.125  -107.625  2849.000
    39.000  -107.625  3034.000
    38.875  -107.625  1837.000
    38.750  -107.625  1835.000
    38.625  -107.625  2290.000
    38.500  -107.625  2433.000
    38.375  -107.625  2826.000
    38.250  -107.625  3024.000
    38.125  -107.625  2637.000
    38.000  -107.625  3439.000
    37.875  -107.625  3767.000
    37.750  -107.625  3642.000
    37.625  -107.625  3868.000
    37.500  -107.625  3486.000
    37.375  -107.625  2705.000
    37.250  -107.625  2194.000
    37.125  -107.625  2007.000
    40.875  -107.500  2194.000
    40.750  -107.500  2306.000
    40.625  -107.500  1977.000
    40.500  -107.500  1902.000
    40.375  -107.500  2108.000
    40.250  -107.500  2491.000
    40.125  -107.500  2977.000
    40.000  -107.500  2646.000
    39.875  -107.500  2952.000
    39.750  -107.500  3030.000
    39.625  -107.500  2433.000
    39.500  -107.500  2049.000
    39.375  -107.500  2625.000
    39.250  -107.500  2449.000
    39.125  -107.500  2535.000
    39.000  -107.500  2445.000
    38.875  -107.500  2061.000
    38.750  -107.500  2598.000
    38.625  -107.500  2623.000
    38.500  -107.500  2923.000
    38.375  -107.500  2302.000
    38.250  -107.500  3309.000
    38.125  -107.500  3581.000
    38.000  -107.500  3701.000
    37.875  -107.500  3674.000
    37.750  -107.500  3532.000
    37.625  -107.500  3737.000
    37.500  -107.500  3354.000
    37.375  -107.500  2925.000
    37.250  -107.500  2345.000
    37.125  -107.500  2394.000
    40.875  -107.375  2454.000
    40.750  -107.375  2696.000
    40.625  -107.375  2054.000
    40.500  -107.375  1954.000
    40.375  -107.375  2315.000
    40.250  -107.375  2623.000
    40.125  -107.375  3107.000
    40.000  -107.375  2876.000
    39.875  -107.375  3113.000
    39.750  -107.375  3358.000
    39.625  -107.375  2927.000
    39.500  -107.375  2508.000
    39.375  -107.375  2858.000
    39.250  -107.375  3233.000
    39.125  -107.375  2428.000
    39.000  -107.375  2174.000
    38.875  -107.375  2623.000
    38.750  -107.375  2942.000
    38.625  -107.375  2989.000
    38.500  -107.375  2861.000
    38.375  -107.375  2750.000
    38.250  -107.375  3166.000
    38.125  -107.375  3581.000
    38.000  -107.375  3275.000
    37.875  -107.375  3615.000
    37.750  -107.375  3371.000
    37.625  -107.375  3548.000
    37.500  -107.375  3546.000
    37.375  -107.375  2452.000
    37.250  -107.375  2377.000
    37.125  -107.375  1953.000
    40.875  -107.250  2779.000
    40.750  -107.250  2622.000
    40.625  -107.250  2077.000
    40.500  -107.250  1952.000
    40.375  -107.250  2237.000
    40.250  -107.250  2749.000
    40.125  -107.250  2975.000
    40.000  -107.250  3024.000
    39.875  -107.250  3234.000
    39.750  -107.250  3031.000
    39.625  -107.250  2859.000
    39.500  -107.250  2137.000
    39.375  -107.250  2096.000
    39.250  -107.250  2479.000
    39.125  -107.250  2620.000
    39.000  -107.250  2950.000
    38.875  -107.250  2949.000
    38.750  -107.250  3051.000
    38.625  -107.250  2925.000
    38.500  -107.250  2642.000
    38.375  -107.250  2501.000
    38.250  -107.250  2523.000
    38.125  -107.250  3237.000
    38.000  -107.250  3366.000
    37.875  -107.250  3252.000
    37.750  -107.250  3104.000
    37.625  -107.250  3620.000
    37.500  -107.250  2605.000
    37.375  -107.250  2540.000
    37.250  -107.250  2424.000
    37.125  -107.250  2399.000
    40.875  -107.125  2459.000
    40.750  -107.125  2481.000
    40.625  -107.125  2551.000
    40.500  -107.125  2111.000
    40.375  -107.125  2130.000
    40.250  -107.125  2547.000
    40.125  -107.125  3209.000
    40.000  -107.125  3406.000
    39.875  -107.125  3451.000
    39.750  -107.125  2444.000
    39.625  -107.125  2033.000
    39.500  -107.125  2362.000
    39.375  -107.125  2261.000
    39.250  -107.125  3185.000
    39.125  -107.125  3402.000
    39.000  -107.125  3526.000
    38.875  -107.125  3149.000
    38.750  -107.125  2939.000
    38.625  -107.125  3102.000
    38.500  -107.125  2455.000
    38.375  -107.125  2625.000
    38.250  -107.125  2626.000
    38.125  -107.125  3340.000
    38.000  -107.125  3390.000
    37.875  -107.125  3365.000
    37.750  -107.125  2995.000
    37.625  -107.125  3298.000
    37.500  -107.125  3101.000
    37.375  -107.125  2516.000
    37.250  -107.125  2247.000
    37.125  -107.125  2192.000
    40.875  -107.000  2635.000
    40.750  -107.000  2596.000
    40.625  -107.000  2157.000
    40.500  -107.000  2100.000
    40.375  -107.000  2111.000
    40.250  -107.000  2511.000
    40.125  -107.000  2641.000
    40.000  -107.000  2984.000
    39.875  -107.000  2683.000
    39.750  -107.000  2046.000
    39.625  -107.000  2358.000
    39.500  -107.000  2960.000
    39.375  -107.000  2244.000
    39.250  -107.000  2529.000
    39.125  -107.000  3571.000
    39.000  -107.000  3182.000
    38.875  -107.000  2801.000
    38.750  -107.000  2780.000
    38.625  -107.000  2591.000
    38.500  -107.000  2345.000
    38.375  -107.000  2638.000
    38.250  -107.000  3009.000
    38.125  -107.000  3002.000
    38.000  -107.000  3696.000
    37.875  -107.000  3117.000
    37.750  -107.000  2870.000
    37.625  -107.000  3460.000
    37.500  -107.000  3471.000
    37.375  -107.000  2519.000
    37.250  -107.000  2199.000
    37.125  -107.000  2149.000
    40.875  -106.875  2716.000
    40.750  -106.875  2496.000
    40.625  -106.875  2329.000
    40.500  -106.875  2052.000
    40.375  -106.875  2143.000
    40.250  -106.875  2476.000
    40.125  -106.875  2537.000
    40.000  -106.875  2769.000
    39.875  -106.875  2039.000
    39.750  -106.875  2811.000
    39.625  -106.875  2115.000
    39.500  -106.875  2542.000
    39.375  -106.875  2343.000
    39.250  -106.875  2330.000
    39.125  -106.875  3364.000
    39.000  -106.875  3849.000
    38.875  -106.875  2983.000
    38.750  -106.875  2685.000
    38.625  -106.875  2449.000
    38.500  -106.875  2469.000
    38.375  -106.875  2891.000
    38.250  -106.875  3351.000
    38.125  -106.875  3222.000
    38.000  -106.875  3771.000
    37.875  -106.875  3276.000
    37.750  -106.875  3148.000
    37.625  -106.875  3158.000
    37.500  -106.875  3449.000
    37.375  -106.875  2534.000
    37.250  -106.875  2508.000
    37.125  -106.875  2425.000
    40.875  -106.750  3237.000
    40.750  -106.750  2758.000
    40.625  -106.750  3049.000
    40.500  -106.750  2734.000
    40.375  -106.750  2872.000
    40.250  -106.750  2869.000
    40.125  -106.750  2868.000
    40.000  -106.750  2611.000
    39.875  -106.750  2355.000
    39.750  -106.750  2474.000
    39.625  -106.750  2308.000
    39.500  -106.750  2632.000
    39.375  -106.750  2727.000
    39.250  -106.750  2914.000
    39.125  -106.750  2855.000
    39.000  -106.750  3504.000
    38.875  -106.750  3284.000
    38.750  -106.750  2825.000
    38.625  -106.750  3099.000
    38.500  -106.750  2489.000
    38.375  -106.750  2604.000
    38.250  -106.750  2727.000
    38.125  -106.750  2971.000
    38.000  -106.750  3276.000
    37.875  -106.750  3587.000
    37.750  -106.750  2823.000
    37.625  -106.750  3063.000
    37.500  -106.750  3206.000
    37.375  -106.750  2917.000
    37.250  -106.750  2616.000
    37.125  -106.750  3223.000
    40.875  -106.625  2953.000
    40.750  -106.625  3036.000
    40.625  -106.625  3024.000
    40.500  -106.625  2822.000
    40.375  -106.625  2889.000
    40.250  -106.625  2863.000
    40.125  -106.625  2970.000
    40.000  -106.625  2913.000
    39.875  -106.625  2281.000
    39.750  -106.625  2490.000
    39.625  -106.625  2440.000
    39.500  -106.625  3541.000
    39.375  -106.625  3074.000
    39.250  -106.625  3348.000
    39.125  -106.625  3355.000
    39.000  -106.625  3715.000
    38.875  -106.625  3268.000
    38.750  -106.625  3287.000
    38.625  -106.625  3294.000
    38.500  -106.625  2618.000
    38.375  -106.625  2949.000
    38.250  -106.625  3051.000
    38.125  -106.625  3197.000
    38.000  -106.625  3208.000
    37.875  -106.625  3574.000
    37.750  -106.625  3164.000
    37.625  -106.625  3067.000
    37.500  -106.625  3270.000
    37.375  -106.625  3377.000
    37.250  -106.625  3457.000
    37.125  -106.625  3560.000
    40.875  -106.500  2515.000
    40.750  -106.500  2557.000
    40.625  -106.500  2533.000
    40.500  -106.500  2562.000
    40.375  -106.500  2627.000
    40.250  -106.500  2503.000
    40.125  -106.500  2498.000
    40.000  -106.500  2243.000
    39.875  -106.500  2840.000
    39.750  -106.500  2710.000
    39.625  -106.500  2387.000
    39.500  -106.500  3380.000
    39.375  -106.500  3453.000
    39.250  -106.500  3557.000
    39.125  -106.500  3868.000
    39.000  -106.500  3783.000
    38.875  -106.500  3045.000
    38.750  -106.500  3238.000
    38.625  -106.500  3123.000
    38.500  -106.500  2788.000
    38.375  -106.500  2769.000
    38.250  -106.500  2866.000
    38.125  -106.500  2722.000
    38.000  -106.500  3236.000
    37.875  -106.500  3273.000
    37.750  -106.500  2673.000
    37.625  -106.500  2818.000
    37.500  -106.500  3256.000
    37.375  -106.500  3562.000
    37.250  -106.500  3305.000
    37.125  -106.500  3500.000
    40.875  -106.375  2449.000
    40.750  -106.375  2482.000
    40.625  -106.375  2474.000
    40.500  -106.375  2537.000
    40.375  -106.375  3049.000
    40.250  -106.375  2529.000
    40.125  -106.375  2523.000
    40.000  -106.375  2281.000
    39.875  -106.375  2734.000
    39.750  -106.375  3433.000
    39.625  -106.375  2924.000
    39.500  -106.375  2776.000
    39.375  -106.375  3455.000
    39.250  -106.375  2999.000
    39.125  -106.375  3007.000
    39.000  -106.375  3195.000
    38.875  -106.375  3357.000
    38.750  -106.375  3497.000
    38.625  -106.375  3650.000
    38.500  -106.375  3155.000
    38.375  -106.375  2757.000
    38.250  -106.375  3074.000
    38.125  -106.375  2599.000
    38.000  -106.375  3138.000
    37.875  -106.375  2779.000
    37.750  -106.375  2549.000
    37.625  -106.375  2556.000
    37.500  -106.375  3230.000
    37.375  -106.375  2924.000
    37.250  -106.375  2996.000
    37.125  -106.375  2726.000
    40.875  -106.250  2478.000
    40.750  -106.250  2487.000
    40.625  -106.250  2543.000
    40.500  -106.250  2613.000
    40.375  -106.250  3058.000
    40.250  -106.250  2796.000
    40.125  -106.250  2583.000
    40.000  -106.250  2440.000
    39.875  -106.250  2616.000
    39.750  -106.250  3305.000
    39.625  -106.250  3097.000
    39.500  -106.250  3487.000
    39.375  -106.250  3608.000
    39.250  -106.250  3364.000
    39.125  -106.250  3232.000
    39.000  -106.250  2842.000
    38.875  -106.250  3143.000
    38.750  -106.250  3929.000
    38.625  -106.250  3975.000
    38.500  -106.250  3394.000
    38.375  -106.250  3234.000
    38.250  -106.250  2988.000
    38.125  -106.250  2439.000
    38.000  -106.250  2740.000
    37.875  -106.250  2413.000
    37.750  -106.250  2377.000
    37.625  -106.250  2386.000
    37.500  -106.250  2546.000
    37.375  -106.250  2627.000
    37.250  -106.250  2619.000
    37.125  -106.250  2819.000
    40.875  -106.125  3165.000
    40.750  -106.125  2488.000
    40.625  -106.125  2591.000
    40.500  -106.125  2754.000
    40.375  -106.125  2905.000
    40.250  -106.125  2834.000
    40.125  -106.125  2744.000
    40.000  -106.125  2480.000
    39.875  -106.125  2739.000
    39.750  -106.125  2652.000
    39.625  -106.125  3135.000
    39.500  -106.125  3393.000
    39.375  -106.125  3831.000
    39.250  -106.125  3591.000
    39.125  -106.125  3351.000
    39.000  -106.125  3672.000
    38.875  -106.125  2548.000
    38.750  -106.125  2446.000
    38.625  -106.125  2494.000
    38.500  -106.125  2515.000
    38.375  -106.125  3139.000
    38.250  -106.125  2845.000
    38.125  -106.125  2584.000
    38.000  -106.125  2331.000
    37.875  -106.125  2320.000
    37.750  -106.125  2250.000
    37.625  -106.125  2326.000
    37.500  -106.125  2305.000
    37.375  -106.125  2382.000
    37.250  -106.125  2430.000
    37.125  -106.125  2542.000
    40.875  -106.000  2679.000
    40.750  -106.000  3095.000
    40.625  -106.000  2779.000
    40.500  -106.000  2838.000
    40.375  -106.000  3017.000
    40.250  -106.000  3240.000
    40.125  -106.000  2548.000
    40.000  -106.000  2829.000
    39.875  -106.000  3263.000
    39.750  -106.000  3349.000
    39.625  -106.000  3154.000
    39.500  -106.000  3207.000
    39.375  -106.000  3621.000
    39.250  -106.000  3088.000
    39.125  -106.000  2887.000
    39.000  -106.000  2854.000
    38.875  -106.000  2841.000
    38.750  -106.000  2770.000
    38.625  -106.000  2594.000
    38.500  -106.000  2325.000
    38.375  -106.000  2716.000
    38.250  -106.000  2545.000
    38.125  -106.000  2369.000
    38.000  -106.000  2292.000
    37.875  -106.000  2297.000
    37.750  -106.000  2304.000
    37.625  -106.000  2304.000
    37.500  -106.000  2288.000
    37.375  -106.000  2304.000
    37.250  -106.000  2332.000
    37.125  -106.000  2382.000
    40.875  -105.875  2597.000
    40.750  -105.875  2633.000
    40.625  -105.875  3113.000
    40.500  -105.875  3226.000
    40.375  -105.875  3068.000
    40.250  -105.875  2674.000
    40.125  -105.875  2550.000
    40.000  -105.875  2621.000
    39.875  -105.875  3164.000
    39.750  -105.875  3676.000
    39.625  -105.875  3616.000
    39.500  -105.875  3721.000
    39.375  -105.875  3026.000
    39.250  -105.875  2917.000
    39.125  -105.875  2837.000
    39.000  -105.875  2742.000
    38.875  -105.875  2818.000
    38.750  -105.875  2834.000
    38.625  -105.875  2986.000
    38.500  -105.875  2344.000
    38.375  -105.875  3058.000
    38.250  -105.875  2510.000
    38.125  -105.875  2335.000
    38.000  -105.875  2290.000
    37.875  -105.875  2288.000
    37.750  -105.875  2288.000
    37.625  -105.875  2287.000
    37.500  -105.875  2285.000
    37.375  -105.875  2286.000
    37.250  -105.875  2315.000
    37.125  -105.875  2404.000
    40.875  -105.750  2950.000
    40.750  -105.750  3103.000
    40.625  -105.750  3098.000
    40.500  -105.750  3164.000
    40.375  -105.750  3580.000
    40.250  -105.750  3357.000
    40.125  -105.750  2855.000
    40.000  -105.750  2985.000
    39.875  -105.750  2944.000
    39.750  -105.750  3343.000
    39.625  -105.750  3749.000
    39.500  -105.750  3211.000
    39.375  -105.750  2975.000
    39.250  -105.750  2932.000
    39.125  -105.750  2911.000
    39.000  -105.750  2701.000
    38.875  -105.750  2896.000
    38.750  -105.750  3078.000
    38.625  -105.750  2921.000
    38.500  -105.750  2862.000
    38.375  -105.750  2096.000
    38.250  -105.750  3411.000
    38.125  -105.750  3179.000
    38.000  -105.750  2337.000
    37.875  -105.750  2306.000
    37.750  -105.750  2298.000
    37.625  -105.750  2290.000
    37.500  -105.750  2287.000
    37.375  -105.750  2272.000
    37.250  -105.750  2286.000
    37.125  -105.750  2290.000
    40.875  -105.625  2723.000
    40.750  -105.625  2700.000
    40.625  -105.625  2939.000
    40.500  -105.625  3651.000
    40.375  -105.625  2738.000
    40.250  -105.625  3736.000
    40.125  -105.625  3469.000
    40.000  -105.625  3429.000
    39.875  -105.625  3079.000
    39.750  -105.625  2887.000
    39.625  -105.625  3601.000
    39.500  -105.625  3724.000
    39.375  -105.625  3486.000
    39.250  -105.625  2797.000
    39.125  -105.625  2972.000
    39.000  -105.625  2688.000
    38.875  -105.625  2843.000
    38.750  -105.625  2900.000
    38.625  -105.625  2889.000
    38.500  -105.625  2678.000
    38.375  -105.625  2112.000
    38.250  -105.625  2381.000
    38.125  -105.625  3380.000
    38.000  -105.625  3650.000
    37.875  -105.625  2470.000
    37.750  -105.625  2342.000
    37.625  -105.625  2326.000
    37.500  -105.625  2318.000
    37.375  -105.625  2318.000
    37.250  -105.625  2426.000
    37.125  -105.625  2340.000
    40.875  -105.500  2359.000
    40.750  -105.500  2376.000
    40.625  -105.500  2560.000
    40.500  -105.500  2896.000
    40.375  -105.500  2323.000
    40.250  -105.500  2686.000
    40.125  -105.500  2686.000
    40.000  -105.500  2592.000
    39.875  -105.500  2853.000
    39.750  -105.500  2465.000
    39.625  -105.500  2635.000
    39.500  -105.500  2698.000
    39.375  -105.500  2880.000
    39.250  -105.500  3469.000
    39.125  -105.500  2772.000
    39.000  -105.500  3032.000
    38.875  -105.500  2681.000
    38.750  -105.500  2719.000
    38.625  -105.500  2509.000
    38.500  -105.500  2483.000
    38.375  -105.500  2377.000
    38.250  -105.500  2384.000
    38.125  -105.500  2398.000
    38.000  -105.500  2910.000
    37.875  -105.500  3382.000
    37.750  -105.500  2615.000
    37.625  -105.500  3804.000
    37.500  -105.500  2491.000
    37.375  -105.500  2381.000
    37.250  -105.500  2398.000
    37.125  -105.500  2422.000
    40.875  -105.375  2011.000
    40.750  -105.375  2108.000
    40.625  -105.375  2306.000
    40.500  -105.375  2572.000
    40.375  -105.375  2525.000
    40.250  -105.375  2325.000
    40.125  -105.375  2334.000
    40.000  -105.375  2092.000
    39.875  -105.375  2660.000
    39.750  -105.375  2339.000
    39.625  -105.375  2403.000
    39.500  -105.375  2601.000
    39.375  -105.375  2442.000
    39.250  -105.375  2846.000
    39.125  -105.375  2788.000
    39.000  -105.375  2460.000
    38.875  -105.375  2708.000
    38.750  -105.375  2601.000
    38.625  -105.375  2461.000
    38.500  -105.375  1914.000
    38.375  -105.375  2309.000
    38.250  -105.375  2331.000
    38.125  -105.375  2691.000
    38.000  -105.375  2524.000
    37.875  -105.375  2580.000
    37.750  -105.375  2680.000
    37.625  -105.375  3467.000
    37.500  -105.375  2644.000
    37.375  -105.375  2548.000
    37.250  -105.375  2611.000
    37.125  -105.375  2533.000
    40.875  -105.250  1970.000
    40.750  -105.250  1847.000
    40.625  -105.250  2056.000
    40.500  -105.250  1779.000
    40.375  -105.250  1803.000
    40.250  -105.250  1814.000
    40.125  -105.250  1672.000
    40.000  -105.250  1640.000
    39.875  -105.250  1907.000
    39.750  -105.250  1910.000
    39.625  -105.250  2212.000
    39.500  -105.250  2550.000
    39.375  -105.250  2257.000
    39.250  -105.250  2093.000
    39.125  -105.250  2435.000
    39.000  -105.250  2733.000
    38.875  -105.250  2695.000
    38.750  -105.250  2518.000
    38.625  -105.250  2189.000
    38.500  -105.250  1801.000
    38.375  -105.250  2010.000
    38.250  -105.250  2708.000
    38.125  -105.250  2957.000
    38.000  -105.250  2918.000
    37.875  -105.250  2522.000
    37.750  -105.250  2277.000
    37.625  -105.250  3125.000
    37.500  -105.250  2830.000
    37.375  -105.250  2941.000
    37.250  -105.250  3385.000
    37.125  -105.250  3135.000
    40.875  -105.125  1844.000
    40.750  -105.125  1639.000
    40.625  -105.125  1551.000
