1906	18723760
1907	20892589
1908	11711022
1909	22198132
1910	14596645
1911	15650022
1912	18623405
1913	14536380
1914	21354813
1915	13623272
1916	20142885
1917	22942804
1918	15865937
1919	12651367
1920	22287631
1921	22526783
1922	18447196
1923	19024047
1924	13877797
1925	14430703
1926	15213730
1927	19539212
1928	16954335
1929	21829584
1930	14621040
1931	8474133
1932	17422186
1933	12183502
1934	6178190
1935	12630349
1936	14648871
1937	14306056
1938	18148319
1939	11164062
1940	9931656
1941	20116677
1942	17225136
1943	13731401
1944	15369422
1945	14140528
1946	11095455
1947	16439485
1948	15139293
1949	16933581
1950	13140416
1951	12505894
1952	20805422
1953	11165419
1954	8496102
1955	9413908
1956	11426874
1957	21500963
1958	15862511
1959	9598169
1960	11524160
1961	10010259
1962	17377609
1963	8840900
1964	10863586
1965	19875027
1966	10679844
1967	11670830
1968	13739932
1969	15272159
1970	15344136
1971	15461094.17
1972	13164268.32
1973	18689785.41
1974	13326346.53
1975	17050053.35
1976	11237396.68
1977	5442753.842
1978	15349443.99
1979	17949862
1980	17860030.7
1981	8945976.949
1982	17530323.15
1983	24426513.27
1984	25425744.67
1985	20949403.45
1986	23187150.29
1987	15579795.36
1988	11441591.57
1989	10014870.73
1990	9552888.945
1991	12244386.59
1992	10882637.04
1993	18418484.91
1994	10600229.42
1995	20425635.96
1996	14580043.1
1997	21758134.54
1998	16802069.96
1999	16216074.27
2000	10859815.51
2001	10780742.82
2002	6222118.461
2003	10548590.04
2004	9836733.973
2005	16951349.73
2006	13012896.48
2007	11232537.05
