year	nchr	arc5	atr4	bfb3	cat51	ccc5	cod21	col5	dil13	dis5	djm	dou6	dry8	efu4	egl34	enc13	fbn	gmr20	gou31	gvr6	har2	hot1	lan34	lbc1	ltb7	mcp5	mdp6	mtr3	nav2	nmm8	nmv6	npu20	nur	pic14	plu6	prd31	pum85	rck6	red4	rif16	rpc12	sap4	sar21	sfk4	slk21	srs6	trg55	trp7	una43	vas4	wed31	wil44
1481	7	NA	NA	0.396	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.6	NA	NA	NA	NA	0.488	NA	NA	NA	NA	NA	NA	NA	0.713	NA	NA	0.74	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.51	NA	NA	NA	NA	NA	0.853	NA	
1482	7	NA	NA	0.996	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.151	NA	NA	NA	NA	1.246	NA	NA	NA	NA	NA	NA	NA	0.993	NA	NA	1.001	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.844	NA	NA	NA	NA	NA	1.394	NA	
1483	7	NA	NA	1.044	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.826	NA	NA	NA	NA	1.242	NA	NA	NA	NA	NA	NA	NA	0.945	NA	NA	0.627	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.573	NA	NA	NA	NA	NA	1.48	NA	
1484	7	NA	NA	1.612	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.612	NA	NA	NA	NA	1.834	NA	NA	NA	NA	NA	NA	NA	1.931	NA	NA	1.761	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.4	NA	NA	NA	NA	NA	1.846	NA	
1485	7	NA	NA	1.294	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.143	NA	NA	NA	NA	1.308	NA	NA	NA	NA	NA	NA	NA	1.679	NA	NA	1.314	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.508	NA	NA	NA	NA	NA	1.389	NA	
1486	7	NA	NA	1.584	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.302	NA	NA	NA	NA	1.305	NA	NA	NA	NA	NA	NA	NA	1.657	NA	NA	1.556	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.339	NA	NA	NA	NA	NA	1.556	NA	
1487	7	NA	NA	0.903	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.374	NA	NA	NA	NA	1.035	NA	NA	NA	NA	NA	NA	NA	0.824	NA	NA	1.011	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.816	NA	NA	NA	NA	NA	1.167	NA	
1488	7	NA	NA	0.966	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.959	NA	NA	NA	NA	1.026	NA	NA	NA	NA	NA	NA	NA	1.419	NA	NA	0.977	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.193	NA	NA	NA	NA	NA	1.421	NA	
1489	7	NA	NA	0.977	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.712	NA	NA	NA	NA	1.358	NA	NA	NA	NA	NA	NA	NA	1.473	NA	NA	0.589	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.145	NA	NA	NA	NA	NA	1.248	NA	
1490	7	NA	NA	1.317	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.166	NA	NA	NA	NA	1.844	NA	NA	NA	NA	NA	NA	NA	1.683	NA	NA	1.064	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.365	NA	NA	NA	NA	NA	1.458	NA	
1491	7	NA	NA	1.425	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.208	NA	NA	NA	NA	2.104	NA	NA	NA	NA	NA	NA	NA	3.18	NA	NA	1.149	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.386	NA	NA	NA	NA	NA	1.453	NA	
1492	7	NA	NA	1.292	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.257	NA	NA	NA	NA	0.605	NA	NA	NA	NA	NA	NA	NA	1.755	NA	NA	1.293	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.111	NA	NA	NA	NA	NA	1.355	NA	
1493	7	NA	NA	1.008	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.661	NA	NA	NA	NA	1.097	NA	NA	NA	NA	NA	NA	NA	1.686	NA	NA	0.985	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.076	NA	NA	NA	NA	NA	1.106	NA	
1494	7	NA	NA	0.928	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.026	NA	NA	NA	NA	1.159	NA	NA	NA	NA	NA	NA	NA	1.346	NA	NA	1.242	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.583	NA	NA	NA	NA	NA	1.15	NA	
1495	7	NA	NA	0.659	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.878	NA	NA	NA	NA	0.338	NA	NA	NA	NA	NA	NA	NA	0.048	NA	NA	0.676	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.989	NA	NA	NA	NA	NA	0.446	NA	
1496	7	NA	NA	0.431	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.184	NA	NA	NA	NA	0.299	NA	NA	NA	NA	NA	NA	NA	0.862	NA	NA	0.365	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.008	NA	NA	NA	NA	NA	0.208	NA	
1497	7	NA	NA	0.866	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.086	NA	NA	NA	NA	0.396	NA	NA	NA	NA	NA	NA	NA	0.948	NA	NA	0.542	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.992	NA	NA	NA	NA	NA	0.444	NA	
1498	7	NA	NA	1.185	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.079	NA	NA	NA	NA	0.896	NA	NA	NA	NA	NA	NA	NA	1.447	NA	NA	1.08	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.232	NA	NA	NA	NA	NA	1.239	NA	
1499	7	NA	NA	0.581	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.224	NA	NA	NA	NA	0.864	NA	NA	NA	NA	NA	NA	NA	0.835	NA	NA	1.204	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.714	NA	NA	NA	NA	NA	0.779	NA	
1500	7	NA	NA	0.299	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.502	NA	NA	NA	NA	0.541	NA	NA	NA	NA	NA	NA	NA	0.289	NA	NA	0.292	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.424	NA	NA	NA	NA	NA	0.801	NA	
1501	7	NA	NA	0.485	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.659	NA	NA	NA	NA	0.594	NA	NA	NA	NA	NA	NA	NA	0.768	NA	NA	0.691	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.986	NA	NA	NA	NA	NA	0.996	NA	
1502	7	NA	NA	1.013	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.228	NA	NA	NA	NA	0.678	NA	NA	NA	NA	NA	NA	NA	1.068	NA	NA	0.944	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.23	NA	NA	NA	NA	NA	0.89	NA	
1503	7	NA	NA	0.947	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.044	NA	NA	NA	NA	0.853	NA	NA	NA	NA	NA	NA	NA	1.007	NA	NA	0.731	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.169	NA	NA	NA	NA	NA	0.94	NA	
1504	7	NA	NA	1.272	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.309	NA	NA	NA	NA	0.774	NA	NA	NA	NA	NA	NA	NA	0.705	NA	NA	1.111	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.297	NA	NA	NA	NA	NA	0.798	NA	
1505	7	NA	NA	0.617	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.874	NA	NA	NA	NA	0.488	NA	NA	NA	NA	NA	NA	NA	0.296	NA	NA	1.295	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.675	NA	NA	NA	NA	NA	0.474	NA	
1506	7	NA	NA	0.437	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.76	NA	NA	NA	NA	0.049	NA	NA	NA	NA	NA	NA	NA	0.089	NA	NA	0.365	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.728	NA	NA	NA	NA	NA	-0.056	NA	
1507	7	NA	NA	0.859	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.241	NA	NA	NA	NA	0.807	NA	NA	NA	NA	NA	NA	NA	0.557	NA	NA	1.025	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.309	NA	NA	NA	NA	NA	0.454	NA	
1508	7	NA	NA	0.991	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.719	NA	NA	NA	NA	0.962	NA	NA	NA	NA	NA	NA	NA	0.821	NA	NA	0.674	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.296	NA	NA	NA	NA	NA	0.948	NA	
1509	7	NA	NA	1.101	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.937	NA	NA	NA	NA	1.227	NA	NA	NA	NA	NA	NA	NA	1.177	NA	NA	0.93	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.593	NA	NA	NA	NA	NA	1.119	NA	
1510	7	NA	NA	0.453	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.147	NA	NA	NA	NA	0.431	NA	NA	NA	NA	NA	NA	NA	0.534	NA	NA	0.824	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.868	NA	NA	NA	NA	NA	0.711	NA	
1511	7	NA	NA	1.209	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.91	NA	NA	NA	NA	1.096	NA	NA	NA	NA	NA	NA	NA	1.301	NA	NA	0.754	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.249	NA	NA	NA	NA	NA	1.12	NA	
1512	7	NA	NA	0.937	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.149	NA	NA	NA	NA	1.163	NA	NA	NA	NA	NA	NA	NA	1.52	NA	NA	1.038	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.904	NA	NA	NA	NA	NA	1.203	NA	
1513	7	NA	NA	1.203	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.632	NA	NA	NA	NA	0.897	NA	NA	NA	NA	NA	NA	NA	1.609	NA	NA	0.581	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.021	NA	NA	NA	NA	NA	0.96	NA	
1514	7	NA	NA	1.508	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.223	NA	NA	NA	NA	2.023	NA	NA	NA	NA	NA	NA	NA	1.842	NA	NA	0.788	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.317	NA	NA	NA	NA	NA	1.557	NA	
1515	7	NA	NA	1.066	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.052	NA	NA	NA	NA	0.633	NA	NA	NA	NA	NA	NA	NA	0.924	NA	NA	0.896	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.663	NA	NA	NA	NA	NA	0.711	NA	
1516	7	NA	NA	1.312	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.652	NA	NA	NA	NA	1.174	NA	NA	NA	NA	NA	NA	NA	0.17	NA	NA	1.181	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.681	NA	NA	NA	NA	NA	1.316	NA	
1517	7	NA	NA	1.161	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.904	NA	NA	NA	NA	1.6	NA	NA	NA	NA	NA	NA	NA	0.84	NA	NA	0.576	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.777	NA	NA	NA	NA	NA	1.279	NA	
1518	7	NA	NA	0.999	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.196	NA	NA	NA	NA	0.539	NA	NA	NA	NA	NA	NA	NA	0.363	NA	NA	0.805	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.033	NA	NA	NA	NA	NA	0.84	NA	
1519	7	NA	NA	1.291	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.994	NA	NA	NA	NA	1.722	NA	NA	NA	NA	NA	NA	NA	1.04	NA	NA	0.777	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.004	NA	NA	NA	NA	NA	1.125	NA	
1520	7	NA	NA	1.191	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.664	NA	NA	NA	NA	1.235	NA	NA	NA	NA	NA	NA	NA	1.333	NA	NA	0.65	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.316	NA	NA	NA	NA	NA	1.067	NA	
1521	7	NA	NA	1.177	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.665	NA	NA	NA	NA	1.191	NA	NA	NA	NA	NA	NA	NA	0.863	NA	NA	1.315	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.364	NA	NA	NA	NA	NA	1.865	NA	
1522	7	NA	NA	0.731	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.891	NA	NA	NA	NA	0.559	NA	NA	NA	NA	NA	NA	NA	0.216	NA	NA	0.402	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.595	NA	NA	NA	NA	NA	0.816	NA	
1523	7	NA	NA	0.575	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.029	NA	NA	NA	NA	1.463	NA	NA	NA	NA	NA	NA	NA	0.93	NA	NA	1.123	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.024	NA	NA	NA	NA	NA	1.566	NA	
1524	7	NA	NA	0.901	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.606	NA	NA	NA	NA	0.856	NA	NA	NA	NA	NA	NA	NA	0.849	NA	NA	1.579	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.886	NA	NA	NA	NA	NA	1.22	NA	
1525	7	NA	NA	0.623	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.657	NA	NA	NA	NA	1.066	NA	NA	NA	NA	NA	NA	NA	0.905	NA	NA	1.465	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.028	NA	NA	NA	NA	NA	1.213	NA	
1526	7	NA	NA	1.114	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.899	NA	NA	NA	NA	1.517	NA	NA	NA	NA	NA	NA	NA	1.52	NA	NA	1.111	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.442	NA	NA	NA	NA	NA	1.28	NA	
1527	7	NA	NA	1.717	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.961	NA	NA	NA	NA	1.794	NA	NA	NA	NA	NA	NA	NA	1.522	NA	NA	0.845	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.037	NA	NA	NA	NA	NA	1.515	NA	
1528	7	NA	NA	1.142	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.661	NA	NA	NA	NA	0.822	NA	NA	NA	NA	NA	NA	NA	0.806	NA	NA	0.606	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.013	NA	NA	NA	NA	NA	1.119	NA	
1529	7	NA	NA	1.139	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.972	NA	NA	NA	NA	1.463	NA	NA	NA	NA	NA	NA	NA	0.879	NA	NA	1.218	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.769	NA	NA	NA	NA	NA	1.43	NA	
1530	7	NA	NA	1.207	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.093	NA	NA	NA	NA	1.25	NA	NA	NA	NA	NA	NA	NA	1.167	NA	NA	0.875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.934	NA	NA	NA	NA	NA	0.816	NA	
1531	7	NA	NA	1.384	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.866	NA	NA	NA	NA	0.299	NA	NA	NA	NA	NA	NA	NA	1.111	NA	NA	0.708	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.026	NA	NA	NA	NA	NA	0.346	NA	
1532	7	NA	NA	0.153	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.632	NA	NA	NA	NA	-0.02	NA	NA	NA	NA	NA	NA	NA	0.079	NA	NA	0.631	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.057	NA	NA	NA	NA	NA	-0.056	NA	
1533	7	NA	NA	0.963	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.615	NA	NA	NA	NA	0.96	NA	NA	NA	NA	NA	NA	NA	0.827	NA	NA	0.547	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.535	NA	NA	NA	NA	NA	0.72	NA	
1534	7	NA	NA	0.685	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.891	NA	NA	NA	NA	0.841	NA	NA	NA	NA	NA	NA	NA	0.805	NA	NA	0.84	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.521	NA	NA	NA	NA	NA	0.818	NA	
1535	7	NA	NA	0.73	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.226	NA	NA	NA	NA	0.945	NA	NA	NA	NA	NA	NA	NA	0.743	NA	NA	1.549	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.952	NA	NA	NA	NA	NA	1.119	NA	
1536	7	NA	NA	1.18	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.175	NA	NA	NA	NA	1.443	NA	NA	NA	NA	NA	NA	NA	1.075	NA	NA	1.18	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.95	NA	NA	NA	NA	NA	1.461	NA	
1537	7	NA	NA	1.192	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.108	NA	NA	NA	NA	0.945	NA	NA	NA	NA	NA	NA	NA	1.142	NA	NA	1.435	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.683	NA	NA	NA	NA	NA	1.08	NA	
1538	7	NA	NA	0.639	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.752	NA	NA	NA	NA	0.806	NA	NA	NA	NA	NA	NA	NA	0.662	NA	NA	1.094	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.456	NA	NA	NA	NA	NA	0.855	NA	
1539	7	NA	NA	0.801	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.51	NA	NA	NA	NA	0.922	NA	NA	NA	NA	NA	NA	NA	0.842	NA	NA	1.657	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.736	NA	NA	NA	NA	NA	0.828	NA	
1540	7	NA	NA	0.802	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.598	NA	NA	NA	NA	1.324	NA	NA	NA	NA	NA	NA	NA	1.217	NA	NA	1.552	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.939	NA	NA	NA	NA	NA	0.926	NA	
1541	7	NA	NA	0.666	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.328	NA	NA	NA	NA	1.137	NA	NA	NA	NA	NA	NA	NA	1.147	NA	NA	1.042	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.977	NA	NA	NA	NA	NA	0.977	NA	
1542	7	NA	NA	0.144	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.116	NA	NA	NA	NA	0.488	NA	NA	NA	NA	NA	NA	NA	-0.008	NA	NA	0.338	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.216	NA	NA	NA	NA	NA	0.42	NA	
1543	7	NA	NA	0.712	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.515	NA	NA	NA	NA	0.679	NA	NA	NA	NA	NA	NA	NA	1.138	NA	NA	0.488	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.735	NA	NA	NA	NA	NA	0.723	NA	
1544	7	NA	NA	0.374	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.927	NA	NA	NA	NA	0.208	NA	NA	NA	NA	NA	NA	NA	0.546	NA	NA	1.185	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.534	NA	NA	NA	NA	NA	0.22	NA	
1545	7	NA	NA	0.429	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.837	NA	NA	NA	NA	0.562	NA	NA	NA	NA	NA	NA	NA	0.724	NA	NA	1.328	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.441	NA	NA	NA	NA	NA	0.499	NA	
1546	7	NA	NA	0.756	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.28	NA	NA	NA	NA	0.845	NA	NA	NA	NA	NA	NA	NA	0.761	NA	NA	1.246	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.23	NA	NA	NA	NA	NA	0.794	NA	
1547	7	NA	NA	0.526	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.21	NA	NA	NA	NA	0.807	NA	NA	NA	NA	NA	NA	NA	0.475	NA	NA	0.873	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.649	NA	NA	NA	NA	NA	0.682	NA	
1548	7	NA	NA	0.821	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.561	NA	NA	NA	NA	1.003	NA	NA	NA	NA	NA	NA	NA	0.62	NA	NA	0.811	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.04	NA	NA	NA	NA	NA	1.121	NA	
1549	7	NA	NA	1.559	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.045	NA	NA	NA	NA	1.159	NA	NA	NA	NA	NA	NA	NA	0.724	NA	NA	1.413	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.71	NA	NA	NA	NA	NA	1.203	NA	
1550	7	NA	NA	2.071	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.872	NA	NA	NA	NA	1.532	NA	NA	NA	NA	NA	NA	NA	1.46	NA	NA	1.424	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.38	NA	NA	NA	NA	NA	1.596	NA	
1551	7	NA	NA	1.348	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.725	NA	NA	NA	NA	1.107	NA	NA	NA	NA	NA	NA	NA	0.906	NA	NA	1.34	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.908	NA	NA	NA	NA	NA	1.36	NA	
1552	7	NA	NA	0.95	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.916	NA	NA	NA	NA	0.968	NA	NA	NA	NA	NA	NA	NA	1.064	NA	NA	1.433	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.318	NA	NA	NA	NA	NA	1.035	NA	
1553	7	NA	NA	1.894	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.451	NA	NA	NA	NA	1.622	NA	NA	NA	NA	NA	NA	NA	1.479	NA	NA	1.652	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.371	NA	NA	NA	NA	NA	1.415	NA	
1554	7	NA	NA	1.419	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.254	NA	NA	NA	NA	1.174	NA	NA	NA	NA	NA	NA	NA	0.593	NA	NA	1.343	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.893	NA	NA	NA	NA	NA	0.911	NA	
1555	7	NA	NA	0.875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.51	NA	NA	NA	NA	1.278	NA	NA	NA	NA	NA	NA	NA	0.954	NA	NA	1.386	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.388	NA	NA	NA	NA	NA	1.056	NA	
1556	7	NA	NA	0.822	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.504	NA	NA	NA	NA	1.504	NA	NA	NA	NA	NA	NA	NA	2.087	NA	NA	1.547	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.479	NA	NA	NA	NA	NA	0.922	NA	
1557	7	NA	NA	1.413	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.249	NA	NA	NA	NA	1.745	NA	NA	NA	NA	NA	NA	NA	1.807	NA	NA	1.461	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.521	NA	NA	NA	NA	NA	1.254	NA	
1558	7	NA	NA	0.734	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.947	NA	NA	NA	NA	0.659	NA	NA	NA	NA	NA	NA	NA	1.307	NA	NA	0.932	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.579	NA	NA	NA	NA	NA	0.754	NA	
1559	7	NA	NA	1.119	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.155	NA	NA	NA	NA	0.899	NA	NA	NA	NA	NA	NA	NA	1.131	NA	NA	1.237	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.225	NA	NA	NA	NA	NA	1.093	NA	
1560	7	NA	NA	1.175	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.139	NA	NA	NA	NA	1.223	NA	NA	NA	NA	NA	NA	NA	1.343	NA	NA	1.335	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.128	NA	NA	NA	NA	NA	1.131	NA	
1561	7	NA	NA	0.837	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.155	NA	NA	NA	NA	1.388	NA	NA	NA	NA	NA	NA	NA	0.548	NA	NA	1.636	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.969	NA	NA	NA	NA	NA	1.118	NA	
1562	7	NA	NA	0.516	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.228	NA	NA	NA	NA	1.416	NA	NA	NA	NA	NA	NA	NA	0.607	NA	NA	0.838	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9	NA	NA	NA	NA	NA	1.115	NA	
1563	7	NA	NA	0.717	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.135	NA	NA	NA	NA	0.936	NA	NA	NA	NA	NA	NA	NA	1.15	NA	NA	0.628	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.881	NA	NA	NA	NA	NA	0.884	NA	
