
ID	PARAM	TYPE	Year	DD	Jan	SYM	Feb	SYM	Mar	SYM	Apr	SYM	May	SYM	Jun	SYM	Jul	SYM	Aug	SYM	Sep	SYM	Oct	SYM	Nov	SYM	Dec	SYM
08NM134	1	1	2003	25	0.033	B	0.030	B	0.035		0.220		0.560		0.086		0.023		0.017		0.017		0.025		0.025		0.023	
08NM134	1	1	2003	26	0.032	B	0.031	B	0.035		0.218		0.512		0.082		0.022		0.019		0.017		0.025		0.025		0.022	
08NM134	1	1	2003	27	0.033	B	0.032	B	0.035		0.221		0.458		0.078		0.023		0.017		0.018		0.025		0.025		0.024	
08NM134	1	1	2003	28	0.033	B	0.033	B	0.037		0.228		0.433		0.074		0.022		0.016		0.018		0.027		0.025		0.025	
08NM134	1	1	2003	29	0.033	B			0.040		0.239		0.402		0.069		0.022		0.017		0.018		0.031		0.024		0.025	
08NM134	1	1	2003	30	0.033	B			0.052		0.246		0.355		0.063		0.023		0.017		0.017		0.028		0.024		0.025	
08NM134	1	1	2003	31	0.033	B			0.058				0.336				0.023		0.016				0.027				0.025	
08NM134	1	1	2004	1	0.026	B	0.029	B	0.029	B	0.082		0.735		0.275		0.108		0.036		0.039		0.059		0.058		0.088	B
08NM134	1	1	2004	2	0.026	B	0.029	B	0.029	B	0.082		0.835		0.254		0.112		0.035		0.040	E	0.058		0.058		0.086	B
08NM134	1	1	2004	3	0.025	B	0.029	B	0.028	B	0.096		0.845		0.237		0.099		0.034		0.040	E	0.061		0.057		0.085	B
08NM134	1	1	2004	4	0.025	B	0.029	B	0.028	B	0.130		0.811		0.221		0.094	E	0.038		0.040	E	0.055		0.061		0.084	B
08NM134	1	1	2004	5	0.025	B	0.029	B	0.028	B	0.168		0.714		0.207		0.088		0.065		0.040	E	0.055		0.058		0.083	B
08NM134	1	1	2004	6	0.025	B	0.029	B	0.028	B	0.206		0.585		0.195		0.083		0.056		0.040		0.055		0.091		0.080	B
08NM134	1	1	2004	7	0.025	B	0.029	B	0.029	B	0.246		0.532		0.197		0.084		0.050		0.042		0.054		0.112		0.075	B
08NM134	1	1	2004	8	0.025	B	0.029	B	0.029	B	0.275		0.528		0.185		0.083		0.046		0.042		0.055		0.102		0.075	B
08NM134	1	1	2004	9	0.026	B	0.029	B	0.030	B	0.298		0.512		0.173		0.083		0.036	E	0.034	E	0.060		0.103		0.074	B
08NM134	1	1	2004	10	0.026	B	0.029	B	0.031	B	0.353		0.459		0.325		0.081		0.040		0.031		0.057		0.105		0.072	B
08NM134	1	1	2004	11	0.026	B	0.029	B	0.032	B	0.453		0.414		0.337		0.076		0.040		0.032	E	0.055		0.106		0.072	B
08NM134	1	1	2004	12	0.027	B	0.029	B	0.033	B	0.561		0.366		0.282		0.072		0.039		0.032	E	0.055		0.106		0.072	B
08NM134	1	1	2004	13	0.028	B	0.029	B	0.035	B	0.671		0.329		0.259		0.073		0.038		0.032		0.055		0.106		0.070	B
08NM134	1	1	2004	14	0.029	B	0.029	B	0.035	B	0.746		0.309		0.245		0.071		0.037		0.041		0.056		0.105		0.072	B
08NM134	1	1	2004	15	0.029	B	0.029	B	0.035	B	0.585		0.295		0.228		0.067		0.036		0.053		0.056		0.103		0.075	B
08NM134	1	1	2004	16	0.029	B	0.029	B	0.036	B	0.494		0.294		0.208		0.067		0.036		0.063		0.057		0.101		0.078	B
08NM134	1	1	2004	17	0.029	B	0.029	B	0.038	B	0.442		0.297		0.195		0.055		0.037		0.068		0.060		0.098		0.078	B
08NM134	1	1	2004	18	0.029	B	0.029	B	0.038	B	0.392		0.307		0.184		0.053		0.028	E	0.083		0.072		0.096		0.078	B
08NM134	1	1	2004	19	0.029	B	0.029	B	0.038	B	0.364		0.313		0.172		0.054		0.028		0.087		0.067		0.094		0.078	B
08NM134	1	1	2004	20	0.029	B	0.029	B	0.039		0.354		0.312		0.161		0.055		0.030		0.080		0.066		0.091		0.078	B
08NM134	1	1	2004	21	0.028	B	0.029	B	0.040		0.338		0.353		0.153		0.052	E	0.039		0.076		0.066		0.092		0.080	B
08NM134	1	1	2004	22	0.028	B	0.029	B	0.042		0.336		0.434		0.144		0.048	E	0.047		0.075		0.067		0.092		0.079	B
08NM134	1	1	2004	23	0.028	B	0.029	B	0.048		0.359		0.460		0.138		0.044	E	0.042		0.074		0.068		0.093		0.079	B
08NM134	1	1	2004	24	0.028	B	0.029	B	0.053		0.377	E	0.439		0.130		0.039		0.041		0.073		0.065		0.095		0.079	B
08NM134	1	1	2004	25	0.029	B	0.029	B	0.051		0.396	E	0.399		0.128		0.040	E	0.040	E	0.072		0.063		0.106		0.079	B
08NM134	1	1	2004	26	0.029	B	0.029	B	0.052		0.414		0.417		0.122		0.041	E	0.037		0.070		0.061		0.102		0.078	B
08NM134	1	1	2004	27	0.028	B	0.029	B	0.053		0.594		0.377		0.122		0.042	E	0.039		0.068		0.060		0.099		0.078	B
08NM134	1	1	2004	28	0.029	B	0.029	B	0.055		0.613		0.431		0.116		0.042		0.039		0.067		0.060		0.093	B	0.078	B
08NM134	1	1	2004	29	0.029	B	0.029	B	0.066		0.558		0.369		0.114		0.040	E	0.040		0.064		0.059		0.085	B	0.078	B
08NM134	1	1	2004	30	0.029	B			0.083		0.613		0.332		0.114		0.038		0.040		0.061		0.058		0.087	B	0.078	B
08NM134	1	1	2004	31	0.029	B			0.090				0.298				0.037	E	0.040				0.057				0.078	B
08NM134	1	1	2005	1	0.078	B	0.108	B	0.086	B	0.163		0.458		0.155		0.148		0.053		0.035		0.036		0.041		0.026	B
08NM134	1	1	2005	2	0.077	B	0.109	B	0.086		0.161		0.437		0.149		0.142		0.051		0.034		0.036		0.042		0.026	B
08NM134	1	1	2005	3	0.076	B	0.109	B	0.087		0.164		0.425		0.146		0.138		0.050		0.033		0.038		0.041		0.026	B
08NM134	1	1	2005	4	0.075	B	0.108	B	0.088		0.162		0.442		0.142		0.130		0.048		0.033		0.043		0.039		0.024	B
08NM134	1	1	2005	5	0.074	B	0.108	B	0.089		0.160		0.509		0.151		0.121		0.047		0.034		0.042		0.039		0.026	B
08NM134	1	1	2005	6	0.072	B	0.108	B	0.094		0.166		0.510		0.153		0.118		0.046		0.034		0.043		0.040		0.037	B
08NM134	1	1	2005	7	0.071	B	0.107	B	0.110		0.186		0.464		0.161		0.115		0.046		0.034		0.043		0.043		0.036	B
08NM134	1	1	2005	8	0.079	B	0.106	B	0.123		0.198		0.432		0.218		0.113		0.045		0.035		0.041		0.040		0.035	B
08NM134	1	1	2005	9	0.078	B	0.098	B	0.148		0.189		0.410		0.197		0.111		0.044		0.035		0.039		0.038		0.034	B
08NM134	1	1	2005	10	0.078	B	0.091	B	0.174		0.186		0.389		0.179		0.106		0.044		0.037		0.039		0.037		0.033	B
08NM134	1	1	2005	11	0.078	B	0.085	B	0.237		0.185		0.356		0.168		0.104		0.043		0.043		0.038		0.037		0.039	B
08NM134	1	1	2005	12	0.078	B	0.088	B	0.301		0.184		0.334		0.159		0.103		0.042		0.040		0.038		0.037		0.038	B
08NM134	1	1	2005	13	0.078	B	0.090	B	0.272		0.183		0.318		0.153	A	0.100		0.041		0.038		0.037		0.037	B	0.037	B
08NM134	1	1	2005	14	0.079	B	0.091	B	0.257		0.181		0.302		0.148		0.095		0.041		0.037		0.037		0.036	B	0.041	B
08NM134	1	1	2005	15	0.079	B	0.091	B	0.245		0.178		0.311		0.144		0.092		0.040		0.038		0.037		0.032	B	0.037	B
08NM134	1	1	2005	16	0.080	B	0.093	B	0.236		0.180		0.389		0.138		0.096		0.039		0.035		0.038		0.033	B	0.040	B
08NM134	1	1	2005	17	0.081	B	0.082	B	0.220		0.179		0.344		0.162		0.092		0.041		0.035		0.039		0.035	B	0.038	B
08NM134	1	1	2005	18	0.081	B	0.073	B	0.212		0.178		0.323		0.188		0.087		0.041		0.036		0.041		0.035	B	0.036	B
08NM134	1	1	2005	19	0.082	B	0.061	B	0.206		0.188		0.318		0.182		0.084		0.040		0.035		0.051		0.035	B	0.038	B
08NM134	1	1	2005	20	0.084		0.051	B	0.200		0.213		0.283		0.175		0.078		0.039		0.035		0.040		0.035	B	0.035	B
08NM134	1	1	2005	21	0.086		0.037	B	0.196		0.263		0.261		0.164		0.080		0.038		0.034		0.046		0.035	B	0.036	B
08NM134	1	1	2005	22	0.089		0.027	B	0.192		0.345		0.243		0.156		0.081		0.038		0.034		0.039		0.035	B	0.038	B
08NM134	1	1	2005	23	0.094		0.031	B	0.181		0.459		0.229		0.150		0.078		0.037		0.034		0.040		0.035	B	0.036	B
08NM134	1	1	2005	24	0.098		0.036	B	0.177		0.579		0.216		0.139		0.073		0.037		0.034		0.041		0.033	B	0.035	B
08NM134	1	1	2005	25	0.100		0.034	B	0.171		0.689		0.201		0.140		0.070		0.037		0.034		0.048		0.032	B	0.034	B
08NM134	1	1	2005	26	0.102		0.040	B	0.170		0.804		0.187		0.144		0.067		0.036		0.035		0.042		0.033	B	0.035	B
08NM134	1	1	2005	27	0.106		0.047	B	0.174		0.900		0.177		0.174		0.064		0.036		0.035		0.040		0.034	B	0.037	B
08NM134	1	1	2005	28	0.111		0.055	B	0.176		0.687		0.171		0.186		0.061		0.036		0.035		0.040		0.031	B	0.038	B
08NM134	1	1	2005	29	0.111				0.168		0.570		0.162		0.171		0.059		0.036		0.035		0.039		0.028	B	0.038	B
08NM134	1	1	2005	30	0.112	B			0.163		0.497		0.153		0.156		0.057		0.036		0.036		0.040		0.031	B	0.038	B
08NM134	1	1	2005	31	0.108	B			0.160				0.159				0.055		0.035				0.040				0.038	B
08NM134	1	1	2006	1	0.037		0.037	B	0.037		0.051		0.740		0.378		0.100		0.048		0.036		0.036		0.035	B	0.037	B
08NM134	1	1	2006	2	0.037		0.037	B	0.037		0.050		0.532		0.359		0.095		0.048		0.035		0.036		0.037	B	0.038	B
08NM134	1	1	2006	3	0.037		0.037	B	0.037		0.050		0.480		0.323		0.091		0.047		0.035		0.036		0.039	B	0.039	B
08NM134	1	1	2006	4	0.038		0.038	B	0.037		0.053		0.498		0.306		0.093		0.047		0.034		0.036		0.041		0.041	B
08NM134	1	1	2006	5	0.038		0.037	B	0.037		0.058		0.575		0.291		0.107		0.046		0.034		0.036		0.042		0.042	B
08NM134	1	1	2006	6	0.038		0.036	B	0.037		0.073		0.621		0.266		0.154		0.046		0.033		0.036		0.059		0.043	
08NM134	1	1	2006	7	0.039		0.035	B	0.037		0.073		0.554		0.244		0.121		0.046		0.034		0.036		0.058		0.042	
08NM134	1	1	2006	8	0.039		0.034	B	0.037		0.068		0.477		0.235		0.103		0.046		0.034		0.036		0.049		0.042	
08NM134	1	1	2006	9	0.038		0.034	B	0.037		0.082		0.410		0.229		0.102		0.046		0.034		0.036		0.047		0.042	
08NM134	1	1	2006	10	0.038		0.034	B	0.037		0.101		0.388		0.271		0.100		0.046		0.032		0.036		0.046		0.042	
08NM134	1	1	2006	11	0.038		0.035	B	0.036		0.123		0.415		0.248		0.095		0.046		0.032		0.036		0.046		0.041	B
08NM134	1	1	2006	12	0.037		0.036	B	0.037		0.114		0.426		0.235		0.091		0.046		0.033		0.035		0.045		0.040	B
08NM134	1	1	2006	13	0.037		0.036	B	0.038		0.103		0.402		0.263		0.089		0.046		0.032		0.036		0.044		0.038	B
08NM134	1	1	2006	14	0.037		0.035	B	0.037		0.095		0.426		0.325		0.086		0.045		0.036		0.037		0.042		0.036	B
08NM134	1	1	2006	15	0.037		0.034	B	0.037		0.091		0.562		0.282		0.082		0.044		0.049		0.040		0.044		0.036	B
08NM134	1	1	2006	16	0.037	B	0.033	B	0.037		0.084		1.100		0.254		0.079		0.042		0.044		0.044		0.045		0.036	B
08NM134	1	1	2006	17	0.036	B	0.033	B	0.037		0.078		1.520		0.236		0.076		0.041		0.041		0.040		0.042	B	0.037	B
08NM134	1	1	2006	18	0.036	B	0.032	B	0.037		0.080		1.460		0.227		0.073		0.040		0.042		0.038		0.043		0.037	B
08NM134	1	1	2006	19	0.035	B	0.033	B	0.038		0.086		1.340		0.216		0.071		0.040		0.042		0.040		0.042		0.038	B
08NM134	1	1	2006	20	0.035	B	0.033	B	0.038		0.108		1.310		0.205		0.069		0.039		0.042		0.040		0.041		0.039	B
08NM134	1	1	2006	21	0.035	B	0.034	B	0.039		0.145		1.130		0.194		0.065		0.038		0.040		0.040		0.040	B	0.039	B
08NM134	1	1	2006	22	0.036	B	0.034	B	0.039		0.164		0.915		0.182		0.061		0.037		0.037		0.040		0.039	B	0.040	B
08NM134	1	1	2006	23	0.036	B	0.033	B	0.041		0.173		0.728		0.173		0.059		0.038		0.037		0.039		0.038	B	0.041	B
08NM134	1	1	2006	24	0.037	B	0.033	B	0.043		0.216		0.704		0.164		0.057		0.038		0.038		0.039		0.037	B	0.041	B
08NM134	1	1	2006	25	0.038	B	0.033	B	0.043		0.280		0.661		0.154		0.058		0.039		0.037		0.039		0.036	B	0.041	
08NM134	1	1	2006	26	0.037	B	0.034	B	0.042		0.337		0.693		0.147		0.055		0.039		0.037		0.038		0.035	B	0.041	
08NM134	1	1	2006	27	0.037	B	0.035	B	0.043		0.344		0.727		0.135		0.056		0.039		0.035		0.038		0.034	B	0.041	
08NM134	1	1	2006	28	0.036	B	0.036	B	0.044		0.482		0.616		0.123		0.058		0.039		0.036		0.038		0.033	B	0.040	
08NM134	1	1	2006	29	0.036	B			0.045		0.931		0.516		0.116		0.052		0.037		0.036		0.041		0.034	B	0.039	B
08NM134	1	1	2006	30	0.036	B			0.048		1.200		0.453		0.107		0.050		0.037		0.036		0.038		0.035	B	0.038	B
08NM134	1	1	2006	31	0.036	B			0.050				0.406				0.049		0.037				0.036	B			0.037	B
08NM134	1	1	2007	1	0.045		0.040	B	0.036	B	0.155		0.515		0.237		0.130		0.053		0.039		0.041		0.044		0.034	B
08NM134	1	1	2007	2	0.045		0.039	B	0.035	B	0.143		0.618		0.223		0.121		0.052		0.039		0.041		0.045		0.035	B
08NM134	1	1	2007	3	0.047		0.038	B	0.037	B	0.130	B	0.620		0.211		0.115		0.051		0.038		0.041		0.046		0.039	B
08NM134	1	1	2007	4	0.048		0.036	B	0.039	B	0.130		0.533		0.221		0.107		0.050		0.038		0.041		0.046		0.043	
08NM134	1	1	2007	5	0.045		0.037	B	0.041		0.131		0.486		0.283		0.097		0.049		0.038		0.042		0.045		0.043	
08NM134	1	1	2007	6	0.048		0.038	B	0.041		0.148		0.511		0.322		0.090		0.049		0.038		0.042		0.044		0.043	
08NM134	1	1	2007	7	0.048		0.039	B	0.042		0.217		0.725		0.271		0.083		0.048		0.037		0.042		0.044		0.034	B
08NM134	1	1	2007	8	0.044		0.040		0.042		0.345		1.080		0.246		0.080		0.048		0.037		0.042		0.046		0.031	B
08NM134	1	1	2007	9	0.042		0.040		0.043		0.567		1.400		0.242		0.078		0.047		0.036		0.041		0.047		0.032	B
08NM134	1	1	2007	10	0.040		0.040		0.043		0.565		1.230		0.237		0.074		0.047		0.036		0.041		0.047		0.034	B
08NM134	1	1	2007	11	0.036		0.040		0.046		0.433		1.250		0.217		0.070		0.046		0.035		0.041		0.046		0.035	B
08NM134	1	1	2007	12	0.038		0.040		0.075		0.390		1.210		0.205		0.067		0.045		0.035		0.041		0.046		0.036	B
08NM134	1	1	2007	13	0.039		0.040		0.070		0.372		1.020		0.194		0.063		0.044		0.035		0.042		0.045		0.036	B
08NM134	1	1	2007	14	0.040		0.040		0.064		0.361		0.964		0.183		0.061		0.043		0.035		0.042		0.047		0.037	B
08NM134	1	1	2007	15	0.041		0.039		0.062	B	0.350		1.040		0.172		0.060		0.042		0.036		0.042		0.044		0.037	B
08NM134	1	1	2007	16	0.042		0.039		0.063		0.344		1.150		0.173		0.057		0.041		0.036		0.044		0.043	B	0.038	B
08NM134	1	1	2007	17	0.043		0.039		0.064		0.323		1.100		0.179		0.057		0.040		0.036		0.045		0.043	B	0.038	B
08NM134	1	1	2007	18	0.044		0.038		0.080		0.314		0.906		0.174		0.121		0.042		0.039		0.041		0.042	B	0.038	B
08NM134	1	1	2007	19	0.044	B	0.038		0.095		0.310		0.761		0.162		0.137		0.047		0.043		0.044		0.042	B	0.038	B
08NM134	1	1	2007	20	0.045	B	0.037		0.097		0.307		0.589		0.150		0.107		0.047		0.047		0.044		0.041	B	0.039	B
08NM134	1	1	2007	21	0.048	B	0.036	B	0.095		0.304		0.496		0.138		0.093		0.045		0.044		0.043		0.041	B	0.039	B
08NM134	1	1	2007	22	0.050	B	0.035	B	0.097		0.308		0.447		0.128		0.086		0.043		0.042		0.045		0.040	B	0.038	B
08NM134	1	1	2007	23	0.048	B	0.036	B	0.098		0.334		0.411		0.123		0.083		0.045		0.041		0.047		0.039	B	0.038	B
08NM134	1	1	2007	24	0.046	B	0.037	B	0.100		0.492		0.381		0.127		0.077		0.043		0.040		0.046		0.038	B	0.039	B
08NM134	1	1	2007	25	0.044		0.040	B	0.111		0.602		0.351		0.163		0.070		0.041		0.040		0.046		0.038	B	0.037	B
08NM134	1	1	2007	26	0.044		0.040		0.113		0.516		0.332		0.158		0.067		0.042		0.040		0.045		0.037	B	0.037	B
08NM134	1	1	2007	27	0.043		0.038		0.115		0.468		0.324		0.139		0.063		0.043		0.040		0.045		0.037	B	0.037	B
08NM134	1	1	2007	28	0.043		0.038		0.116		0.591		0.305		0.138		0.060		0.041		0.040		0.044		0.036	B	0.036	B
08NM134	1	1	2007	29	0.043				0.118		0.617		0.286		0.146		0.058		0.040		0.041		0.044		0.035	B	0.036	B
08NM134	1	1	2007	30	0.042				0.135		0.498		0.267		0.149		0.056		0.040		0.041		0.043		0.035	B	0.035	B
08NM134	1	1	2007	31	0.041	B			0.157				0.251				0.054		0.039				0.043				0.035	B
08NM134	1	1	2008	1	0.035	B	0.038	B	0.035		0.036		0.091		0.668		0.115		0.044		0.035		0.031		0.034		0.035	B
08NM134	1	1	2008	2	0.035	B	0.038	B	0.034		0.038		0.101		0.584		0.107		0.044		0.035		0.031		0.034		0.034	B
08NM134	1	1	2008	3	0.035	B	0.037	B	0.035		0.035		0.134		0.468		0.100		0.041		0.035		0.031		0.034		0.033	B
08NM134	1	1	2008	4	0.035	B	0.036	B	0.034		0.034		0.181		0.475		0.101		0.040		0.034		0.032		0.038		0.031	B
08NM134	1	1	2008	5	0.036	B	0.036	B	0.036		0.035		0.265		0.475		0.093		0.039		0.033		0.031		0.036		0.031	B
08NM134	1	1	2008	6	0.036	B	0.037	B	0.035		0.036		0.348		0.502		0.088		0.037		0.034		0.030		0.035		0.031	B
08NM134	1	1	2008	7	0.036	B	0.038	B	0.035		0.036		0.407		0.462		0.083		0.036		0.032		0.032		0.036		0.032	B
08NM134	1	1	2008	8	0.036	B	0.039	B	0.036		0.036		0.425		0.408		0.079		0.043		0.031		0.031		0.039		0.032	B
08NM134	1	1	2008	9	0.036	B	0.039	B	0.036		0.035		0.392		0.374		0.075		0.069		0.032		0.031		0.039		0.032	B
08NM134	1	1	2008	10	0.037	B	0.039	B	0.038		0.035		0.393		0.499		0.076		0.054		0.032		0.032		0.039		0.033	B
08NM134	1	1	2008	11	0.037	B	0.039	B	0.036		0.039		0.485		0.482		0.077		0.046		0.031		0.032		0.038		0.033	B
08NM134	1	1	2008	12	0.037	B	0.039	B	0.036		0.047		0.460		0.414		0.070		0.043		0.031		0.032		0.039		0.032	B
08NM134	1	1	2008	13	0.037	B	0.039	B	0.036		0.053		0.515		0.358		0.065		0.041		0.031		0.034		0.039		0.031	B
08NM134	1	1	2008	14	0.037	B	0.039	B	0.036		0.056		0.690		0.322		0.062		0.039		0.031		0.038		0.038		0.030	B
08NM134	1	1	2008	15	0.038	B	0.039	B	0.036		0.051		0.942		0.297		0.059		0.038		0.030		0.033		0.037		0.030	B
08NM134	1	1	2008	16	0.038	B	0.038	B	0.036		0.049		1.540		0.274		0.057		0.037		0.031		0.033		0.037		0.029	B
08NM134	1	1	2008	17	0.038	B	0.037	B	0.035		0.058		1.660	A	0.252		0.056		0.037		0.030		0.034		0.037		0.028	B
08NM134	1	1	2008	18	0.038	B	0.036	B	0.035		0.058		2.050		0.234		0.054		0.037		0.030		0.034		0.037		0.028	B
08NM134	1	1	2008	19	0.038	B	0.036	B	0.036		0.051		1.860		0.221		0.053		0.039		0.030		0.033		0.034	B	0.028	B
08NM134	1	1	2008	20	0.037	B	0.037	B	0.035		0.053		1.600		0.212		0.051		0.038		0.030		0.033		0.034	B	0.027	B
08NM134	1	1	2008	21	0.036	B	0.037	B	0.035		0.054		1.260		0.203		0.049		0.037		0.031		0.034		0.033	B	0.027	B
08NM134	1	1	2008	22	0.037	B	0.037	B	0.036		0.050		1.150		0.196		0.048		0.037		0.031		0.034		0.034	B	0.028	B
08NM134	1	1	2008	23	0.037	B	0.035		0.036		0.047		1.110		0.182		0.057		0.036		0.031		0.034		0.034	B	0.028	B
08NM134	1	1	2008	24	0.037	B	0.035		0.035		0.047		1.080		0.172		0.052		0.036		0.031		0.034		0.034	B	0.029	B
08NM134	1	1	2008	25	0.037	B	0.035		0.040		0.049		1.130		0.162		0.048		0.036		0.032		0.034		0.034	B	0.029	B
08NM134	1	1	2008	26	0.037	B	0.034		0.037		0.055		1.480		0.155		0.046		0.035		0.031		0.033		0.033	B	0.029	B
08NM134	1	1	2008	27	0.037	B	0.035		0.036		0.066		1.340		0.147		0.044		0.034		0.031		0.035		0.033	B	0.030	B
08NM134	1	1	2008	28	0.037	B	0.036		0.039		0.081		1.080		0.138		0.044		0.034		0.031		0.033		0.033	B	0.030	B
08NM134	1	1	2008	29	0.037	B	0.036		0.038		0.097		0.950		0.127		0.044		0.036		0.031		0.033		0.034	B	0.030	B
08NM134	1	1	2008	30	0.038	B			0.036		0.095		0.806		0.119		0.046		0.039		0.031		0.033		0.035	B	0.031	B
08NM134	1	1	2008	31	0.038	B			0.034				0.675				0.044		0.038				0.033				0.031	B
